t 	 vel_treadmill 	 CPG_LF 	 CPG_LH 	 CPG_RF 	 CPG_RH 	 Cycle_LF 	 Cycle_LH 	 Cycle_RF 	 Cycle_RH 	 RG-F_fV_LF 	 RG-E_fV_LF 	 RG-F_fV_LH 	 RG-E_fV_LH 	 RG-F_fV_RF 	 RG-E_fV_RF 	 RG-F_fV_RH 	 RG-E_fV_RH 	 RG-F_V_LF 	 RG-E_V_LF 	 RG-F_V_LH 	 RG-E_V_LH 	 RG-F_V_RF 	 RG-E_V_RF 	 RG-F_V_RH 	 RG-E_V_RH 	 PF-Sw_LF 	 PF-St_LF 	 PF-Lo_LF 	 PF-Td_LF 	 PF-Sw_LH 	 PF-St_LH 	 PF-Lo_LH 	 PF-Td_LH 	 PF-Sw_RF 	 PF-St_RF 	 PF-Lo_RF 	 PF-Td_RF 	 PF-Sw_RH 	 PF-St_RH 	 PF-Lo_RH 	 PF-Td_RH 	 Mn-1_LF 	 Mn-2_LF 	 Mn-3_LF 	 Mn-4_LF 	 Mn-5_LF 	 Mn-6_LF 	 Mn-1_LH 	 Mn-2_LH 	 Mn-3_LH 	 Mn-4_LH 	 Mn-5_LH 	 Mn-6_LH 	 Mn-1_RF 	 Mn-2_RF 	 Mn-3_RF 	 Mn-4_RF 	 Mn-5_RF 	 Mn-6_RF 	 Mn-1_RH 	 Mn-2_RH 	 Mn-3_RH 	 Mn-4_RH 	 Mn-5_RH 	 Mn-6_RH 	 Mn-1_LF_ONOFF 	 Mn-2_LF_ONOFF 	 Mn-3_LF_ONOFF 	 Mn-4_LF_ONOFF 	 Mn-5_LF_ONOFF 	 Mn-6_LF_ONOFF 	 Mn-1_LH_ONOFF 	 Mn-2_LH_ONOFF 	 Mn-3_LH_ONOFF 	 Mn-4_LH_ONOFF 	 Mn-5_LH_ONOFF 	 Mn-6_LH_ONOFF 	 Mn-1_RF_ONOFF 	 Mn-2_RF_ONOFF 	 Mn-3_RF_ONOFF 	 Mn-4_RF_ONOFF 	 Mn-5_RF_ONOFF 	 Mn-6_RF_ONOFF 	 Mn-1_RH_ONOFF 	 Mn-2_RH_ONOFF 	 Mn-3_RH_ONOFF 	 Mn-4_RH_ONOFF 	 Mn-5_RH_ONOFF 	 Mn-6_RH_ONOFF 	 touch_LF 	 touch_LH 	 touch_RF 	 touch_RH 	 feed_prs_LF 	 feed_prs_LH 	 feed_prs_RF 	 feed_prs_RH 	 RG-F_period_LF 	 RG-E_period_LF 	 RG-F_period_LH 	 RG-E_period_LH 	 RG-F_period_RF 	 RG-E_period_RF 	 RG-F_period_RH 	 RG-E_period_RH 	 duty_ratio_LF 	 duty_ratio_LH 	 duty_ratio_RF 	 duty_ratio_RH 	 In_Feed_LF 	 In_Feed_LH 	 In_Feed_RF 	 In_Feed_RH 	 muscle_io 	 
9.892330 	 1.107346 	 -0.268639 	 -0.255708 	 0.026812 	 0.122506 	 0.556057 	 0.562048 	 0.552052 	 0.550068 	 0.268639 	 0.000000 	 0.255708 	 0.000000 	 0.180139 	 0.206951 	 0.128337 	 0.250843 	 -38.012325 	 -60.551857 	 -38.547195 	 -60.232407 	 -42.123238 	 -40.747227 	 -45.325943 	 -38.752968 	 0.141369 	 0.000000 	 0.000000 	 0.000000 	 0.136667 	 0.000000 	 0.000000 	 0.000000 	 0.104998 	 0.000000 	 0.000000 	 0.120642 	 0.000000 	 0.000000 	 0.000000 	 0.214141 	 0.150088 	 0.000000 	 0.150773 	 0.000000 	 0.150773 	 0.000000 	 0.139555 	 0.000000 	 0.140367 	 0.000000 	 0.140367 	 0.000000 	 0.146668 	 0.000000 	 0.074392 	 0.000000 	 0.074392 	 0.000000 	 0.271575 	 0.000000 	 0.023521 	 0.091591 	 0.023521 	 0.091591 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 3 	 0 	 2 	 3 	 2 	 3 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.342041 	 0.244032 	 0.354036 	 0.238028 	 0.336039 	 0.242023 	 0.342043 	 0.238016 	 0.416385 	 0.402030 	 0.418681 	 0.410331 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 10753365 	 
9.904337 	 1.140711 	 -0.257777 	 -0.246506 	 0.187397 	 0.322528 	 0.556057 	 0.562048 	 0.552052 	 0.550068 	 0.257777 	 0.000000 	 0.246506 	 0.000000 	 0.079066 	 0.266464 	 0.000000 	 0.322528 	 -38.460426 	 -60.286831 	 -38.938675 	 -59.964149 	 -49.640823 	 -38.101120 	 -54.007614 	 -35.937428 	 0.137573 	 0.000000 	 0.000000 	 0.000000 	 0.133519 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.106929 	 0.000000 	 0.229647 	 0.000000 	 0.138723 	 0.000000 	 0.214819 	 0.140391 	 0.000000 	 0.141050 	 0.000000 	 0.141050 	 0.000000 	 0.131223 	 0.000000 	 0.131558 	 0.000000 	 0.131558 	 0.000000 	 0.194030 	 0.000000 	 0.000000 	 0.250015 	 0.000000 	 0.250015 	 0.227102 	 0.070426 	 0.000000 	 0.327613 	 0.000000 	 0.327613 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 0 	 3 	 0 	 3 	 3 	 0 	 0 	 3 	 0 	 3 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.342041 	 0.244032 	 0.354036 	 0.238028 	 0.336039 	 0.242023 	 0.344025 	 0.238016 	 0.416385 	 0.402030 	 0.418681 	 0.408934 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 10917205 	 
9.916330 	 1.149789 	 -0.247584 	 -0.238504 	 0.358785 	 0.357952 	 0.556057 	 0.562048 	 0.552052 	 0.550068 	 0.247584 	 0.000000 	 0.238504 	 0.000000 	 0.000000 	 0.358785 	 0.000000 	 0.357952 	 -38.892323 	 -60.013466 	 -39.287170 	 -59.711449 	 -57.248882 	 -34.645138 	 -58.566853 	 -34.674110 	 0.134401 	 0.000000 	 0.000000 	 0.000000 	 0.130384 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.154182 	 0.000000 	 0.153014 	 0.000000 	 0.155182 	 0.000000 	 0.113051 	 0.133467 	 0.000000 	 0.133545 	 0.000000 	 0.133545 	 0.000000 	 0.123881 	 0.000000 	 0.124228 	 0.000000 	 0.124228 	 0.000000 	 0.178116 	 0.170796 	 0.000000 	 0.270775 	 0.000000 	 0.270775 	 0.128005 	 0.198628 	 0.000000 	 0.382398 	 0.000000 	 0.382398 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 3 	 0 	 3 	 0 	 3 	 3 	 3 	 0 	 3 	 0 	 3 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.342041 	 0.244032 	 0.354036 	 0.238028 	 0.336039 	 0.242023 	 0.344025 	 0.238016 	 0.416385 	 0.402030 	 0.418681 	 0.408934 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 11449685 	 
9.926340 	 1.160258 	 -0.240573 	 -0.232299 	 0.346407 	 0.339122 	 0.556057 	 0.562048 	 0.552052 	 0.550068 	 0.240573 	 0.000000 	 0.232299 	 0.000000 	 0.000000 	 0.346407 	 0.000000 	 0.339122 	 -39.196331 	 -59.799385 	 -39.562992 	 -59.471878 	 -58.986061 	 -35.078968 	 -59.024971 	 -35.337662 	 0.131635 	 0.000000 	 0.000000 	 0.000000 	 0.128166 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.154801 	 0.000000 	 0.098891 	 0.000000 	 0.151126 	 0.000000 	 0.082874 	 0.127278 	 0.000000 	 0.127785 	 0.000000 	 0.127785 	 0.000000 	 0.117262 	 0.000000 	 0.118027 	 0.000000 	 0.118027 	 0.000000 	 0.097561 	 0.197308 	 0.000000 	 0.360683 	 0.000000 	 0.360683 	 0.068253 	 0.199343 	 0.000000 	 0.387128 	 0.000000 	 0.387128 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 3 	 0 	 3 	 0 	 3 	 3 	 3 	 0 	 3 	 0 	 3 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.342041 	 0.244032 	 0.354036 	 0.238028 	 0.336039 	 0.242023 	 0.344025 	 0.238016 	 0.416385 	 0.402030 	 0.418681 	 0.408934 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 11449685 	 
9.938334 	 1.143177 	 -0.232857 	 -0.225518 	 0.325787 	 0.313714 	 0.556057 	 0.562048 	 0.552052 	 0.550068 	 0.232857 	 0.000000 	 0.225518 	 0.000000 	 0.000000 	 0.325787 	 0.000000 	 0.313714 	 -39.537998 	 -59.522339 	 -39.870335 	 -59.225082 	 -58.875607 	 -35.818432 	 -58.602333 	 -36.262489 	 0.128898 	 0.000000 	 0.000000 	 0.000000 	 0.125606 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.149301 	 0.000000 	 0.000000 	 0.000000 	 0.150829 	 0.000000 	 0.000000 	 0.118922 	 0.000000 	 0.119724 	 0.000000 	 0.119724 	 0.000000 	 0.113486 	 0.000000 	 0.112766 	 0.000000 	 0.112766 	 0.000000 	 0.026833 	 0.184920 	 0.000000 	 0.242665 	 0.000000 	 0.242665 	 0.000000 	 0.174494 	 0.000000 	 0.181760 	 0.000000 	 0.181760 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 3 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.342041 	 0.244032 	 0.354036 	 0.238028 	 0.336039 	 0.242023 	 0.344025 	 0.238016 	 0.416385 	 0.402030 	 0.418681 	 0.408934 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 11187541 	 
9.948343 	 1.128709 	 -0.226776 	 -0.221075 	 0.307033 	 0.298687 	 0.556057 	 0.562048 	 0.552052 	 0.550068 	 0.226776 	 0.000000 	 0.221075 	 0.000000 	 0.000000 	 0.307033 	 0.000000 	 0.298687 	 -39.812843 	 -59.302082 	 -40.075314 	 -59.015747 	 -58.468910 	 -36.512203 	 -58.185909 	 -36.828461 	 0.126710 	 0.000000 	 0.000000 	 0.000000 	 0.123522 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.152422 	 0.000000 	 0.000000 	 0.000000 	 0.150966 	 0.000000 	 0.000000 	 0.114987 	 0.000000 	 0.115599 	 0.000000 	 0.115599 	 0.000000 	 0.108619 	 0.000000 	 0.108963 	 0.000000 	 0.108963 	 0.000000 	 0.000000 	 0.179586 	 0.000000 	 0.179359 	 0.000000 	 0.179359 	 0.000000 	 0.177872 	 0.000000 	 0.179164 	 0.000000 	 0.179164 	 3 	 0 	 2 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 0 	 0 	 1 	 0.000000 	 0.000000 	 0.000000 	 7.532613 	 0.342041 	 0.244032 	 0.354036 	 0.238028 	 0.336039 	 0.242023 	 0.344025 	 0.238016 	 0.416385 	 0.402030 	 0.418681 	 0.408934 	 0.000000 	 0.000000 	 0.000000 	 0.076784 	 11183445 	 
9.960337 	 1.128219 	 -0.221017 	 -0.215866 	 0.290692 	 0.281002 	 0.556057 	 0.562048 	 0.552052 	 0.550068 	 0.221017 	 0.000000 	 0.215866 	 0.000000 	 0.000000 	 0.290692 	 0.000000 	 0.281002 	 -40.078007 	 -59.050907 	 -40.319393 	 -58.758888 	 -57.791241 	 -37.136200 	 -58.442486 	 -37.515972 	 0.124274 	 0.000000 	 0.000000 	 0.000000 	 0.121462 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.148619 	 0.000000 	 0.000000 	 0.000000 	 0.146743 	 0.000000 	 0.000000 	 0.109556 	 0.000000 	 0.110108 	 0.000000 	 0.110108 	 0.000000 	 0.103790 	 0.000000 	 0.103259 	 0.000000 	 0.103259 	 0.000000 	 0.000000 	 0.171310 	 0.000000 	 0.172163 	 0.000000 	 0.172163 	 0.000000 	 0.167151 	 0.000000 	 0.167686 	 0.000000 	 0.167686 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 0 	 0 	 1 	 0.000000 	 0.000000 	 0.000000 	 7.892934 	 0.342041 	 0.244032 	 0.354036 	 0.238028 	 0.336039 	 0.242023 	 0.344025 	 0.238016 	 0.416385 	 0.402030 	 0.418681 	 0.408934 	 0.000000 	 0.000000 	 0.000000 	 0.311408 	 11183445 	 
9.972343 	 1.124264 	 -0.216590 	 -0.211319 	 0.274213 	 0.267759 	 0.556057 	 0.562048 	 0.552052 	 0.550068 	 0.216590 	 0.000000 	 0.211319 	 0.000000 	 0.000000 	 0.274213 	 0.000000 	 0.267759 	 -40.285213 	 -58.801979 	 -40.535934 	 -58.535118 	 -57.477486 	 -37.786819 	 -58.941113 	 -38.048191 	 0.121848 	 0.000000 	 0.000000 	 0.000000 	 0.119509 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.144416 	 0.000000 	 0.000000 	 0.000000 	 0.142348 	 0.000000 	 0.000000 	 0.104758 	 0.000000 	 0.104986 	 0.000000 	 0.104986 	 0.000000 	 0.099564 	 0.000000 	 0.099969 	 0.000000 	 0.099969 	 0.000000 	 0.000000 	 0.162497 	 0.000000 	 0.162453 	 0.000000 	 0.162453 	 0.000000 	 0.158214 	 0.000000 	 0.158646 	 0.000000 	 0.158646 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 0 	 2 	 1 	 0.000000 	 0.000000 	 5.397146 	 7.895606 	 0.342041 	 0.244032 	 0.354036 	 0.238028 	 0.336039 	 0.242023 	 0.344025 	 0.238016 	 0.416385 	 0.402030 	 0.418681 	 0.408934 	 0.000000 	 0.000000 	 0.171465 	 0.495232 	 11182165 	 
9.984337 	 1.127508 	 -0.212260 	 -0.207043 	 0.262745 	 0.257144 	 0.556057 	 0.562048 	 0.552052 	 0.550068 	 0.212260 	 0.000000 	 0.207043 	 0.000000 	 0.000000 	 0.262745 	 0.000000 	 0.257144 	 -40.490860 	 -58.568310 	 -40.742733 	 -58.286762 	 -57.595169 	 -38.254009 	 -58.806957 	 -38.486938 	 0.119855 	 0.000000 	 0.000000 	 0.000000 	 0.117709 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.140447 	 0.000000 	 0.000000 	 0.000000 	 0.138676 	 0.000000 	 0.000000 	 0.099903 	 0.000000 	 0.100505 	 0.000000 	 0.100505 	 0.000000 	 0.096235 	 0.000000 	 0.096047 	 0.000000 	 0.096047 	 0.000000 	 0.000000 	 0.151471 	 0.000000 	 0.151717 	 0.000000 	 0.151717 	 0.000000 	 0.148052 	 0.000000 	 0.148454 	 0.000000 	 0.148454 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 0 	 2 	 1 	 0.000000 	 0.000000 	 6.049232 	 7.953640 	 0.342041 	 0.244032 	 0.354036 	 0.238028 	 0.336039 	 0.242023 	 0.344025 	 0.238016 	 0.416385 	 0.402030 	 0.418681 	 0.408934 	 0.000000 	 0.000000 	 0.287817 	 0.513362 	 11182097 	 
9.994347 	 1.114717 	 -0.208232 	 -0.204105 	 0.253782 	 0.250130 	 0.556057 	 0.562048 	 0.552052 	 0.550068 	 0.208232 	 0.000000 	 0.204105 	 0.000000 	 0.000000 	 0.253782 	 0.000000 	 0.250130 	 -40.684906 	 -58.371647 	 -40.886639 	 -58.078674 	 -58.291695 	 -38.628338 	 -58.566341 	 -38.783348 	 0.118484 	 0.000000 	 0.000000 	 0.000000 	 0.116293 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.137842 	 0.000000 	 0.000000 	 0.000000 	 0.135804 	 0.000000 	 0.000000 	 0.096865 	 0.000000 	 0.096681 	 0.000000 	 0.096681 	 0.000000 	 0.092849 	 0.000000 	 0.092354 	 0.000000 	 0.092354 	 0.000000 	 0.000000 	 0.142624 	 0.000000 	 0.142893 	 0.000000 	 0.142893 	 0.000000 	 0.142369 	 0.000000 	 0.141525 	 0.000000 	 0.141525 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 0 	 2 	 1 	 0.000000 	 0.000000 	 6.294181 	 8.120856 	 0.342041 	 0.244032 	 0.354036 	 0.238028 	 0.336039 	 0.242023 	 0.344025 	 0.238016 	 0.416385 	 0.402030 	 0.418681 	 0.408934 	 0.000000 	 0.000000 	 0.481672 	 0.514978 	 11183360 	 
10.006340 	 1.124050 	 -0.204673 	 -0.200717 	 0.245162 	 0.240412 	 0.556057 	 0.562048 	 0.552052 	 0.550068 	 0.204673 	 0.000000 	 0.200717 	 0.000000 	 0.000000 	 0.245162 	 0.000000 	 0.240412 	 -40.858727 	 -58.137241 	 -41.054554 	 -57.855568 	 -58.366310 	 -38.996651 	 -58.249496 	 -39.203358 	 0.116762 	 0.000000 	 0.000000 	 0.000000 	 0.114940 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.134425 	 0.000000 	 0.000000 	 0.000000 	 0.133166 	 0.000000 	 0.000000 	 0.092751 	 0.000000 	 0.092746 	 0.000000 	 0.092746 	 0.000000 	 0.089224 	 0.000000 	 0.089582 	 0.000000 	 0.089582 	 0.000000 	 0.000000 	 0.136424 	 0.000000 	 0.136692 	 0.000000 	 0.136692 	 0.000000 	 0.134713 	 0.000000 	 0.134918 	 0.000000 	 0.134918 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 0 	 2 	 1 	 0.000000 	 0.000000 	 6.532751 	 8.177577 	 0.342041 	 0.244032 	 0.354036 	 0.238028 	 0.336039 	 0.242023 	 0.344025 	 0.238016 	 0.416385 	 0.402030 	 0.418681 	 0.408934 	 0.000000 	 0.000000 	 0.512088 	 0.515215 	 11183444 	 
10.016350 	 1.129661 	 -0.201974 	 -0.198754 	 0.237597 	 0.234044 	 0.556057 	 0.562048 	 0.552052 	 0.550068 	 0.201974 	 0.000000 	 0.198754 	 0.000000 	 0.000000 	 0.237597 	 0.000000 	 0.234044 	 -40.992008 	 -57.932526 	 -41.152786 	 -57.647743 	 -58.173534 	 -39.327183 	 -57.984730 	 -39.484936 	 0.115518 	 0.000000 	 0.000000 	 0.000000 	 0.113666 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.132230 	 0.000000 	 0.000000 	 0.000000 	 0.130886 	 0.000000 	 0.000000 	 0.090761 	 0.000000 	 0.090767 	 0.000000 	 0.090767 	 0.000000 	 0.086900 	 0.000000 	 0.087621 	 0.000000 	 0.087621 	 0.000000 	 0.000000 	 0.131371 	 0.000000 	 0.131632 	 0.000000 	 0.131632 	 0.000000 	 0.128935 	 0.000000 	 0.129264 	 0.000000 	 0.129264 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 0 	 2 	 1 	 0.000000 	 0.000000 	 6.754240 	 8.010221 	 0.342041 	 0.244032 	 0.354036 	 0.238028 	 0.336039 	 0.242023 	 0.344025 	 0.238016 	 0.416385 	 0.402030 	 0.418681 	 0.408934 	 0.000000 	 0.000000 	 0.514801 	 0.515236 	 11183445 	 
10.028343 	 1.115351 	 -0.198841 	 -0.196030 	 0.231118 	 0.228094 	 0.556057 	 0.562048 	 0.552052 	 0.550068 	 0.198841 	 0.000000 	 0.196030 	 0.000000 	 0.000000 	 0.231118 	 0.000000 	 0.228094 	 -41.148422 	 -57.704376 	 -41.290375 	 -57.460423 	 -57.870811 	 -39.616081 	 -57.685097 	 -39.752834 	 0.114129 	 0.000000 	 0.000000 	 0.000000 	 0.112510 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.129600 	 0.000000 	 0.000000 	 0.000000 	 0.128396 	 0.000000 	 0.000000 	 0.087358 	 0.000000 	 0.087731 	 0.000000 	 0.087731 	 0.000000 	 0.083621 	 0.000000 	 0.083862 	 0.000000 	 0.083862 	 0.000000 	 0.000000 	 0.124612 	 0.000000 	 0.124862 	 0.000000 	 0.124862 	 0.000000 	 0.122664 	 0.000000 	 0.123331 	 0.000000 	 0.123331 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 0 	 2 	 1 	 0.000000 	 0.000000 	 7.018931 	 7.949786 	 0.342041 	 0.244032 	 0.354036 	 0.238028 	 0.336039 	 0.242023 	 0.344025 	 0.238016 	 0.416385 	 0.402030 	 0.418681 	 0.408934 	 0.000000 	 0.000000 	 0.515198 	 0.515239 	 11182165 	 
10.038353 	 1.124564 	 -0.196664 	 -0.194278 	 0.226053 	 0.224213 	 0.556057 	 0.562048 	 0.552052 	 0.550068 	 0.196664 	 0.000000 	 0.194278 	 0.000000 	 0.000000 	 0.226053 	 0.000000 	 0.224213 	 -41.258224 	 -57.501633 	 -41.379585 	 -57.226624 	 -57.630013 	 -39.845879 	 -57.425999 	 -39.930237 	 0.113074 	 0.000000 	 0.000000 	 0.000000 	 0.111588 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.127569 	 0.000000 	 0.000000 	 0.000000 	 0.126406 	 0.000000 	 0.000000 	 0.084664 	 0.000000 	 0.084950 	 0.000000 	 0.084950 	 0.000000 	 0.082042 	 0.000000 	 0.082169 	 0.000000 	 0.082169 	 0.000000 	 0.000000 	 0.120691 	 0.000000 	 0.121130 	 0.000000 	 0.121130 	 0.000000 	 0.117672 	 0.000000 	 0.117693 	 0.000000 	 0.117693 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 0 	 2 	 1 	 0.000000 	 0.000000 	 7.070210 	 7.722331 	 0.342041 	 0.244032 	 0.354036 	 0.238028 	 0.336039 	 0.242023 	 0.344025 	 0.238016 	 0.416385 	 0.402030 	 0.418681 	 0.408934 	 0.000000 	 0.000000 	 0.515233 	 0.515239 	 696337 	 
10.050346 	 1.132101 	 -0.193972 	 -0.192106 	 0.221748 	 0.219134 	 0.556057 	 0.562048 	 0.552052 	 0.550068 	 0.193972 	 0.000000 	 0.192106 	 0.000000 	 0.000000 	 0.221748 	 0.000000 	 0.219134 	 -41.395248 	 -57.299191 	 -41.491081 	 -56.997074 	 -57.311775 	 -40.044056 	 -57.106377 	 -40.165779 	 0.112009 	 0.000000 	 0.000000 	 0.000000 	 0.110400 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.125286 	 0.000000 	 0.000000 	 0.000000 	 0.124379 	 0.000000 	 0.000000 	 0.081927 	 0.000000 	 0.082327 	 0.000000 	 0.082327 	 0.000000 	 0.080234 	 0.000000 	 0.080652 	 0.000000 	 0.080652 	 0.000000 	 0.000000 	 0.116134 	 0.000000 	 0.115904 	 0.000000 	 0.115904 	 0.000000 	 0.112407 	 0.000000 	 0.112685 	 0.000000 	 0.112685 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 0 	 2 	 1 	 0.000000 	 0.000000 	 7.171060 	 7.425290 	 0.342041 	 0.244032 	 0.354036 	 0.238028 	 0.336039 	 0.242023 	 0.344025 	 0.238016 	 0.416385 	 0.402030 	 0.418681 	 0.408934 	 0.000000 	 0.000000 	 0.515239 	 0.515239 	 533760 	 
10.062353 	 1.126295 	 -0.192451 	 -0.189970 	 0.217040 	 0.214816 	 0.556057 	 0.562048 	 0.552052 	 0.550068 	 0.192451 	 0.000000 	 0.189970 	 0.000000 	 0.000000 	 0.217040 	 0.000000 	 0.214816 	 -41.473316 	 -57.043011 	 -41.601650 	 -56.769962 	 -56.999592 	 -40.264019 	 -56.786766 	 -40.369087 	 0.110594 	 0.000000 	 0.000000 	 0.000000 	 0.109512 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.123304 	 0.000000 	 0.000000 	 0.000000 	 0.122448 	 0.000000 	 0.000000 	 0.081595 	 0.000000 	 0.082014 	 0.000000 	 0.082014 	 0.000000 	 0.078803 	 0.000000 	 0.078539 	 0.000000 	 0.078539 	 0.000000 	 0.000000 	 0.110933 	 0.000000 	 0.111092 	 0.000000 	 0.111092 	 0.000000 	 0.109067 	 0.000000 	 0.109377 	 0.000000 	 0.109377 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 2 	 1 	 0.000000 	 0.000000 	 7.070210 	 7.020794 	 0.342041 	 0.244032 	 0.354036 	 0.238028 	 0.336039 	 0.242023 	 0.344025 	 0.238016 	 0.416385 	 0.402030 	 0.418681 	 0.408934 	 0.000000 	 0.000000 	 0.515239 	 0.515239 	 11019604 	 
10.074347 	 1.121793 	 -0.190087 	 -0.188028 	 0.212029 	 0.210046 	 0.556057 	 0.562048 	 0.552052 	 0.550068 	 0.190087 	 0.000000 	 0.188028 	 0.000000 	 0.000000 	 0.212029 	 0.000000 	 0.210046 	 -41.595554 	 -56.807369 	 -41.703014 	 -56.517891 	 -56.677010 	 -40.501923 	 -56.427174 	 -40.597172 	 0.109861 	 0.000000 	 0.000000 	 0.000000 	 0.108851 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.121782 	 0.000000 	 0.000000 	 0.000000 	 0.120970 	 0.000000 	 0.000000 	 0.078419 	 0.000000 	 0.079171 	 0.000000 	 0.079171 	 0.000000 	 0.075643 	 0.000000 	 0.075972 	 0.000000 	 0.075972 	 0.000000 	 0.000000 	 0.105488 	 0.000000 	 0.105697 	 0.000000 	 0.105697 	 0.000000 	 0.106120 	 0.000000 	 0.106428 	 0.000000 	 0.106428 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 2 	 1 	 0.000000 	 0.000000 	 6.808277 	 6.439458 	 0.342041 	 0.244032 	 0.354036 	 0.238028 	 0.336039 	 0.242023 	 0.344025 	 0.238016 	 0.416385 	 0.402030 	 0.418681 	 0.408934 	 0.000000 	 0.000000 	 0.515239 	 0.515239 	 11183445 	 
